paragraph_id,proposition_id,quad_index,triple_similarity,qa_similarity,n_relationships
1299,20154,2,0.747845,0.785171,2
1300,20161,1,0.868262,0.716915,2
1300,20161,2,0.888576,0.796563,2
1300,20167,1,0.58738,0.806154,2
1300,20167,2,0.870064,0.809074,2
1300,20165,1,0.930816,0.794144,2
1300,20165,2,0.83501,0.707088,2
1300,20169,1,0.973789,0.928626,2
1300,20169,2,0.838705,0.821563,2
1301,20176,1,0.923381,0.697504,2
1301,20176,2,0.852459,0.604373,2
1301,20181,1,0.953287,0.882216,2
1301,20181,2,0.789267,0.780385,2
1302,20183,1,0.647096,0.391961,2
1302,20183,2,0.867607,0.74992,2
1302,20184,1,0.677761,0.572105,2
1302,20184,2,0.888228,0.790643,2
1302,20201,1,0.60136,0.852986,2
1302,20201,2,0.547296,0.385499,2
1303,20208,1,0.658908,0.641802,2
1303,20208,2,0.872017,0.759495,2
1303,20209,1,0.896818,0.288146,2
1303,20209,2,0.932796,0.807357,2
1303,20211,1,0.928005,0.700379,2
1303,20211,2,0.801841,0.471997,2
1304,20216,1,0.780003,0.468235,2
1304,20216,2,0.927758,0.779803,2
1304,20219,1,0.903312,0.707356,2
1304,20219,2,0.711564,0.748107,2
1304,20222,1,0.897796,0.716424,2
1304,20222,2,0.506596,0.447307,2
1304,20223,1,0.510948,0.396157,2
1304,20223,2,0.922745,0.695568,2
1305,20224,1,0.863884,0.731328,2
1305,20224,2,0.887587,0.814389,2
1305,20228,1,0.9487,0.800038,2
1305,20228,2,0.996406,0.880091,2
1306,20240,1,0.839212,0.693867,2
1306,20240,2,0.942673,0.819542,2
1306,20242,1,0.948104,0.74304,2
1306,20242,2,0.887884,0.753263,2
1306,20244,1,0.735137,0.449023,2
1306,20244,2,0.857556,0.844916,2
1306,20259,1,0.75973,0.584819,2
1306,20259,2,0.783906,0.591947,2
1307,20261,1,0.984272,0.935727,2
1307,20261,2,0.944384,0.909695,2
1307,20267,1,0.957471,0.828233,2
1307,20267,2,0.850874,0.862819,2
1307,20270,1,0.677482,0.580037,2
1307,20270,2,0.767013,0.730795,2
1307,20276,1,0.963675,0.912227,2
1307,20276,2,0.93157,0.904635,2
1308,20286,1,0.745483,0.727376,2
1308,20286,2,0.838534,0.716955,2
1309,20291,1,0.874163,0.842481,2
1309,20291,2,0.640628,0.471444,2
1309,20298,1,0.910923,0.808059,2
1309,20298,2,0.860776,0.713537,2
1310,20303,1,0.226068,0.899437,2
1310,20303,2,0.970896,0.886697,2
1310,20305,1,0.757672,0.470148,2
1310,20305,2,0.915816,0.593706,2
1310,20306,1,0.91426,0.6642,2
1310,20306,2,0.930561,0.748897,2
1310,20308,1,0.978764,0.842072,2
1310,20308,2,0.947418,0.808573,2
1311,20315,1,0.910691,0.718011,2
1311,20315,2,0.852459,0.642754,2
1311,20318,1,0.915677,0.949114,2
1311,20318,2,0.817672,0.682283,2
1311,20320,1,0.754959,0.567073,2
1311,20320,2,0.896462,0.54137,2
1311,20321,1,0.701582,0.737869,2
1311,20321,2,0.844856,0.86004,2
1312,20326,1,0.757141,0.448715,2
1312,20326,2,0.730939,0.654004,2
1312,20331,1,0.884089,0.827606,2
1312,20331,2,0.84425,0.749948,2
1313,20342,1,0.975177,0.977281,2
1313,20342,2,0.806339,0.985565,2
1314,20347,1,0.852674,0.769293,2
1314,20347,2,0.82101,0.502963,2
1313,20346,1,0.958059,0.940815,2
1313,20346,2,0.972097,0.940815,2
1314,20350,1,0.924452,0.762426,2
1314,20350,2,0.667959,0.570678,2
1314,20354,1,0.788948,0.764967,2
1314,20354,2,0.640851,0.599495,2
1314,20353,1,0.995939,0.950145,2
1314,20353,2,0.982584,0.89987,2
1314,20357,1,0.945119,0.631959,2
1314,20357,2,0.833309,0.542141,2
1315,20366,1,0.562079,0.742718,2
1315,20366,2,0.700623,0.741751,2
1316,20375,1,0.646677,0.368147,2
1316,20375,2,0.856415,0.704269,2
1316,20377,1,0.941931,0.548183,2
1316,20377,2,0.641764,0.699718,2
1316,20382,1,0.761727,0.657278,2
1316,20382,2,0.414401,0.306108,2
1317,20391,1,0.86675,0.838275,2
1317,20391,2,0.849126,0.593843,2
1317,20392,1,0.713793,0.635808,2
1317,20392,2,0.810272,0.642453,2
1317,20397,1,0.936569,0.727242,2
1317,20397,2,0.575824,0.619102,2
1317,20399,1,0.94662,0.888542,2
1317,20399,2,0.302239,0.262153,2
1317,20398,1,0.939069,0.814706,2
1317,20398,2,0.683249,0.629631,2
1318,20406,1,0.898557,0.860093,2
1318,20406,2,0.990203,0.890655,2
1318,20410,1,0.977503,0.689617,2
1318,20410,2,0.97337,0.722499,2
1318,20415,1,0.814303,0.764077,2
1318,20415,2,0.803597,0.760167,2
1319,20430,1,0.808209,0.64523,2
1319,20430,2,0.766762,0.640072,2
1319,20431,1,0.790494,0.67288,2
1319,20431,2,0.6608,0.50249,2
1320,20442,1,0.614231,0.290984,2
1320,20442,2,0.927831,0.360722,2
1321,20453,1,0.745267,0.669983,2
1321,20453,2,0.760717,0.750142,2
1321,20459,1,0.817206,0.585497,2
1321,20459,2,0.81009,0.69981,2
1323,20479,1,0.347906,0.191747,2
1323,20479,2,0.931717,0.745145,2
1323,20488,1,0.971813,0.948479,2
1323,20488,2,0.419643,0.655172,2
1323,20489,1,0.96645,0.928241,2
1323,20489,2,0.439716,0.595018,2
1324,20499,1,0.957355,0.93561,2
1324,20499,2,0.879244,0.879244,2
1325,20507,1,0.86625,0.831885,2
1325,20507,2,0.811453,0.677274,2
1325,20506,1,0.802868,0.92324,2
1325,20506,2,0.914895,0.851215,2
1325,20509,1,0.984976,0.841538,2
1325,20509,2,0.903178,0.865824,2
1326,20528,1,0.92888,0.857136,2
1326,20528,2,0.488301,0.263669,2
1327,20535,1,0.838526,0.50269,2
1327,20535,2,0.88584,0.843344,2
1328,20549,1,0.954527,0.896165,2
1328,20549,2,0.968264,0.938057,2
1328,20550,1,0.958411,0.856836,2
1328,20550,2,0.96677,0.937758,2
1328,20555,1,0.754307,0.95772,2
1328,20555,2,0.74845,0.652039,2
1328,20556,1,0.756817,0.748104,2
1328,20556,2,0.690493,0.790888,2
1328,20557,1,0.967231,0.945162,2
1328,20557,2,1.0,0.968927,2
1328,20559,1,0.746039,0.72791,2
1328,20559,2,0.668811,0.8014,2
1328,20558,1,0.735551,0.745854,2
1328,20558,2,0.655488,0.739502,2
1328,20560,1,0.96389,0.916303,2
1328,20560,2,1.0,0.967403,2
1329,20566,1,0.919349,0.794663,2
1329,20566,2,0.861224,0.752559,2
1330,20574,1,0.79917,0.523302,2
1330,20574,2,0.868787,0.577564,2
1329,20572,1,0.720202,0.652281,2
1329,20572,2,0.843057,0.814101,2
1330,20583,1,0.898999,0.864807,2
1330,20583,2,0.84366,0.773386,2
1331,20592,1,0.962081,0.891186,2
1331,20592,2,0.969512,0.821568,2
1331,20594,1,0.63341,0.454254,2
1331,20594,2,0.920381,0.816166,2
1331,20593,1,0.674083,0.55913,2
1331,20593,2,0.909364,0.822006,2
1332,20609,1,0.887287,0.88777,2
1332,20609,2,0.850537,0.871057,2
1332,20615,1,0.879905,0.635251,2
1332,20615,2,0.415339,0.463,2
1333,20623,1,0.94916,0.512261,2
1333,20623,2,0.657627,0.455222,2
1333,20628,1,0.974357,0.780513,2
1333,20628,2,0.851194,0.770114,2
1333,20629,1,0.961383,0.826155,2
1333,20629,2,0.90478,0.914611,2
1334,20634,1,0.866976,0.733714,2
1334,20634,2,0.847644,0.598328,2
1334,20635,1,0.79489,0.809106,2
1334,20635,2,0.870763,0.837842,2
1334,20647,1,0.920196,0.653792,2
1334,20647,2,0.987109,0.657297,2
1336,20650,1,0.933805,0.831782,2
1336,20650,2,0.782256,0.746036,2
1336,20651,1,0.961084,0.909514,2
1336,20651,2,0.629462,0.738695,2
1336,20658,1,0.773086,0.698443,2
1336,20658,2,0.832762,0.840737,2
1337,20663,1,0.84554,0.91235,2
1337,20663,2,0.68413,0.645897,2
1337,20664,1,0.931327,0.658728,2
1337,20664,2,1.0,0.843735,2
1337,20668,1,0.743218,0.455478,2
1337,20668,2,0.938422,0.463491,2
1337,20667,1,0.806865,0.750677,2
1337,20667,2,0.768612,0.805826,2
1337,20665,1,0.971826,0.917676,2
1337,20665,2,0.998229,0.950195,2
1337,20669,1,0.936579,0.678058,2
1337,20669,2,0.863707,0.513932,2
1338,20682,1,0.762468,0.677765,2
1338,20682,2,0.72766,0.825629,2
1338,20685,1,0.870854,0.765821,2
1338,20685,2,0.616037,0.617642,2
1339,20698,1,0.733243,0.621664,2
1339,20698,2,0.781443,0.603696,2
1340,20703,1,0.918343,0.767244,2
1340,20703,2,0.817684,0.801342,2
1340,20702,1,0.938968,0.799261,2
1340,20702,2,0.795766,0.832019,2
1340,20707,1,0.950712,0.802308,2
1340,20707,2,0.669703,0.588088,2
1340,20710,1,0.817073,0.801588,2
1340,20710,2,0.909576,0.652329,2
1341,20718,1,0.851641,0.757862,2
1341,20718,2,0.746535,0.61946,2
1341,20722,1,0.813287,0.571357,2
1341,20722,2,0.826739,0.659204,2
1341,20728,1,0.895669,0.73517,2
1341,20728,2,0.86072,0.708804,2
1342,20737,1,0.631871,0.686192,2
1342,20737,2,0.916347,0.800575,2
1343,20739,1,0.946681,0.744277,2
1343,20739,2,0.896729,0.854741,2
1343,20745,1,0.85458,0.816625,2
1343,20745,2,0.5947,0.383726,2
1343,20746,1,0.832395,0.695276,2
1343,20746,2,0.939155,0.697001,2
1344,20766,1,0.458651,0.334112,2
1344,20766,2,0.602801,0.641659,2
1345,20769,1,0.931057,0.843499,2
1345,20769,2,0.93791,0.80008,2
1345,20771,1,0.424851,0.447347,2
1345,20771,2,0.912893,0.876959,2
1346,20782,1,0.928402,0.884881,2
1346,20782,2,0.813177,0.836504,2
1346,20785,1,0.816689,0.798193,2
1346,20785,2,0.842409,0.774957,2
1346,20789,1,0.959076,0.851165,2
1346,20789,2,0.928224,0.86405,2
1346,20791,1,0.971654,0.874496,2
1346,20791,2,0.852898,0.725268,2
1346,20795,1,0.955432,0.810511,2
1346,20795,2,0.969527,0.820608,2
1346,20797,1,0.873202,0.784027,2
1346,20797,2,0.867268,0.817515,2
1347,20805,1,0.845848,0.72757,2
1347,20805,2,0.643988,0.470198,2
1347,20806,1,0.927829,0.839577,2
1347,20806,2,0.760463,0.758569,2
1347,20810,1,0.912527,0.898107,2
1347,20810,2,0.625399,0.560351,2
1347,20813,1,0.753384,0.744361,2
1347,20813,2,0.637149,0.584153,2
1348,20820,1,0.758312,0.644223,2
1348,20820,2,0.931085,0.780292,2
1347,20819,1,0.865907,0.694979,2
1347,20819,2,0.802296,0.62234,2
1347,20818,1,0.87835,0.775586,2
1347,20818,2,0.786166,0.74656,2
1348,20825,1,1.0,0.761624,2
1348,20825,2,0.88396,0.673528,2
1349,20832,1,0.736347,0.727552,2
1349,20832,2,0.884697,0.778699,2
1350,20842,1,0.93238,0.78451,2
1350,20842,2,0.734709,0.956102,2
1350,20850,1,0.912746,0.866753,2
1350,20850,2,0.714549,0.87044,2
1351,20857,1,0.927506,0.876018,2
1351,20857,2,0.873744,0.814766,2
1353,20876,1,0.967744,0.827835,2
1353,20876,2,0.764941,0.685097,2
1353,20889,1,0.816936,0.795705,2
1353,20889,2,0.778613,0.723426,2
1354,20892,1,0.644085,0.84293,2
1354,20892,2,0.960774,0.826828,2
1354,20896,1,0.844714,0.908628,2
1354,20896,2,0.868676,0.568529,2
1354,20898,1,0.88214,0.834315,2
1354,20898,2,0.767488,0.728483,2
1354,20903,1,0.752819,0.499356,2
1354,20903,2,0.890041,0.699185,2
1354,20901,1,0.735945,0.6373,2
1354,20901,2,0.785627,0.564515,2
1355,20904,1,0.868677,0.727311,2
1355,20904,2,0.417885,0.250022,2
1355,20908,1,0.892794,0.445681,2
1355,20908,2,0.478525,0.396258,2
1356,20926,1,0.902096,0.783649,2
1356,20926,2,0.662959,0.647083,2
1356,20930,1,0.922061,0.637598,2
1356,20930,2,0.836259,0.637598,2
1356,20935,1,0.933927,0.916684,2
1356,20935,2,0.745084,0.916684,2
1356,20936,1,0.935278,0.935854,2
1356,20936,2,0.723733,0.935854,2
1357,20941,1,0.82629,0.805142,2
1357,20941,2,0.945347,0.831696,2
1357,20940,1,1.0,0.902298,2
1357,20940,2,0.784421,0.629693,2
1357,20948,1,0.893924,0.708376,2
1357,20948,2,0.918333,0.860902,2
1358,20957,1,0.983996,0.904133,2
1358,20957,2,0.936758,0.766205,2
1360,20975,1,0.895747,0.635374,2
1360,20975,2,0.926208,0.547135,2
1361,20978,1,0.803898,0.717553,2
1361,20978,2,0.830621,0.711848,2
1361,20989,1,0.879312,0.59601,2
1361,20989,2,0.903452,0.675679,2
1361,20992,1,0.860992,0.784521,2
1361,20992,2,0.887516,0.780925,2
1362,20999,1,0.849789,0.56472,2
1362,20999,2,0.876628,0.592045,2
1362,21004,1,0.764033,0.725531,2
1362,21004,2,0.604206,0.585347,2
1362,21010,1,0.910977,0.719887,2
1362,21010,2,0.888592,0.680926,2
1362,21009,1,0.868992,0.873489,2
1362,21009,2,0.998521,0.946444,2
1362,21011,1,0.915079,0.707104,2
1362,21011,2,0.829408,0.710663,2
1362,21012,1,0.947428,0.850949,2
1362,21012,2,0.811222,0.684947,2
1363,21016,1,0.984407,0.741279,2
1363,21016,2,0.887072,0.855654,2
1363,21015,1,0.990845,0.964764,2
1363,21015,2,0.929922,0.860637,2
1363,21020,1,0.837315,0.884973,2
1363,21020,2,0.827938,0.875775,2
1363,21023,1,0.757832,0.682899,2
1363,21023,2,0.664083,0.738038,2
1364,21025,1,0.911921,0.795827,2
1364,21025,2,0.952006,0.797292,2
1364,21026,1,0.84481,0.785732,2
1364,21026,2,0.679316,0.57188,2
1364,21028,1,0.96628,0.780938,2
1364,21028,2,0.670487,0.489337,2
1364,21029,1,0.931573,0.728491,2
1364,21029,2,0.881539,0.878345,2
1365,21038,1,0.811691,0.499835,2
1365,21038,2,0.846375,0.711005,2
1365,21037,1,0.862007,0.860264,2
1365,21037,2,0.720163,0.540958,2
1365,21041,1,0.916955,0.786209,2
1365,21041,2,0.852413,0.748293,2
1365,21043,1,0.836675,0.771107,2
1365,21043,2,0.980272,0.910828,2
1365,21050,1,0.871733,0.862981,2
1365,21050,2,0.843023,0.814741,2
1366,21065,1,0.925706,0.924067,2
1366,21065,2,0.694371,0.893864,2
1367,21079,1,0.620127,0.664007,2
1367,21079,2,0.764936,0.680052,2
1368,21088,1,0.863012,0.664718,2
1368,21088,2,1.0,0.946438,2
1368,21089,1,0.862295,0.8574,2
1368,21089,2,1.0,0.936656,2
1369,21092,1,1.0,0.94912,2
1369,21092,2,0.933831,0.757431,2
1368,21090,1,0.798412,0.775292,2
1368,21090,2,0.774938,0.588235,2
1369,21095,1,0.922314,0.895112,2
1369,21095,2,0.931056,0.855701,2
1371,21120,1,0.574053,0.632105,2
1371,21120,2,0.760038,0.675023,2
1371,21121,1,0.837641,0.589875,2
1371,21121,2,0.739121,0.58723,2
1372,21124,1,0.937535,0.854747,2
1372,21124,2,0.873794,0.854688,2
1373,21141,1,0.693209,0.643498,2
1373,21141,2,0.797339,0.409544,2
1373,21144,1,0.71493,0.410458,2
1373,21144,2,0.85457,0.576954,2
1374,21154,1,0.678985,0.890612,2
1374,21154,2,0.797281,0.660029,2
1374,21164,1,0.452875,0.426167,2
1374,21164,2,0.433789,0.3629,2
1374,21162,1,0.822166,0.902418,2
1374,21162,2,0.929058,0.881252,2
1375,21172,1,0.81238,0.437577,2
1375,21172,2,0.791594,0.630181,2
1375,21173,1,0.899815,0.63508,2
1375,21173,2,0.560695,0.500004,2
1375,21175,1,0.716606,0.516495,2
1375,21175,2,0.785178,0.690222,2
1375,21178,1,0.655847,0.50574,2
1375,21178,2,0.781671,0.597652,2
1375,21179,1,0.856017,0.648548,2
1375,21179,2,0.77245,0.732484,2
1376,21195,1,0.773501,0.696246,2
1376,21195,2,0.868111,0.772445,2
1377,21198,1,0.656772,0.562519,2
1377,21198,2,0.795034,0.783633,2
1377,21199,1,0.667208,0.611272,2
1377,21199,2,0.879225,0.833664,2
1377,21216,1,0.860559,0.527596,2
1377,21216,2,0.285365,0.359091,2
1377,21217,1,0.882031,0.672423,2
1377,21217,2,0.576109,0.552976,2
1377,21219,1,0.804986,0.591632,2
1377,21219,2,0.348492,0.454885,2
1377,21220,1,0.823735,0.458576,2
1377,21220,2,0.304617,0.365931,2
1378,21222,1,0.921879,0.83618,2
1378,21222,2,0.974892,0.870643,2
1378,21223,1,0.977104,0.864898,2
1378,21223,2,0.976232,0.864898,2
1378,21231,1,0.936553,0.797965,2
1378,21231,2,0.911467,0.837652,2
1379,21248,1,0.878618,0.545269,2
1379,21248,2,0.864799,0.539208,2
1379,21249,1,0.869284,0.494653,2
1379,21249,2,0.815799,0.560008,2
1380,21251,1,0.595201,0.552823,2
1380,21251,2,0.924764,0.221571,2
1380,21256,1,0.746319,0.59886,2
1380,21256,2,0.72595,0.698213,2
1380,21260,1,0.879568,0.879704,2
1380,21260,2,0.687589,0.624227,2
1380,21262,1,0.917839,0.886988,2
1380,21262,2,0.812588,0.822038,2
1380,21261,1,0.903178,0.863356,2
1380,21261,2,0.69767,0.761806,2
1380,21264,1,0.933564,0.574261,2
1380,21264,2,0.821746,0.868519,2
1381,21267,1,1.0,0.848863,2
1381,21267,2,0.975302,0.852645,2
1381,21279,1,0.915575,0.797463,2
1381,21279,2,0.91738,0.77796,2
1383,21290,1,0.99191,0.976323,2
1383,21290,2,0.830798,0.798121,2
1383,21297,1,0.960842,0.937715,2
1383,21297,2,0.413095,0.333716,2
1383,21300,1,0.97483,0.784573,2
1383,21300,2,0.955628,0.902508,2
1383,21298,1,0.969884,0.878343,2
1383,21298,2,0.958473,0.94634,2
1384,21306,1,0.656038,0.60254,2
1384,21306,2,0.950113,0.79379,2
1384,21310,1,0.500033,0.422834,2
1384,21310,2,0.818722,0.687326,2
1384,21313,1,0.98097,0.859566,2
1384,21313,2,0.637428,0.554444,2
1384,21323,1,0.770934,0.46144,2
1384,21323,2,0.770331,0.592547,2
1385,21326,1,0.941969,0.931214,2
1385,21326,2,0.883077,0.950489,2
1385,21334,1,0.943038,0.769491,2
1385,21334,2,0.474029,0.518742,2
1385,21336,1,0.86856,0.674474,2
1385,21336,2,0.479895,0.242597,2
1385,21337,1,0.847131,0.745296,2
1385,21337,2,0.771763,0.812267,2
1385,21338,1,0.929425,0.67537,2
1385,21338,2,0.946457,0.751869,2
1385,21340,1,0.645858,0.408409,2
1385,21340,2,0.815539,0.632365,2
1385,21339,1,0.895909,0.696057,2
1385,21339,2,0.791858,0.544798,2
1385,21344,1,0.907574,0.823809,2
1385,21344,2,0.453372,0.335323,2
1385,21345,1,0.753457,0.542966,2
1385,21345,2,0.780495,0.655099,2
1386,21358,1,0.899827,0.882038,2
1386,21358,2,0.628648,0.494045,2
1386,21361,1,0.959739,0.779931,2
1386,21361,2,0.985476,0.863316,2
1387,21365,1,0.976801,0.855264,2
1387,21365,2,0.755933,0.706608,2
1387,21366,1,0.697544,0.614659,2
1387,21366,2,0.955237,0.813927,2
1387,21370,1,0.967009,0.900959,2
1387,21370,2,0.798572,0.741392,2
1387,21374,1,0.53272,0.584174,2
1387,21374,2,0.70675,0.590862,2
1387,21376,1,0.974443,0.755564,2
1387,21376,2,0.869656,0.855308,2
1388,21377,1,0.86473,0.863968,2
1388,21377,2,0.847217,0.79553,2
1388,21383,1,0.944871,0.836958,2
1388,21383,2,0.872365,0.85333,2
1388,21384,1,0.963221,0.871456,2
1388,21384,2,0.483135,0.435115,2
1388,21386,1,0.961131,0.944582,2
1388,21386,2,0.774842,0.724581,2
1389,21388,1,0.896132,0.912746,2
1389,21388,2,0.884926,0.822345,2
1389,21392,1,0.971634,0.971634,2
1389,21392,2,0.935419,0.922033,2
1389,21393,1,0.973091,0.854723,2
1389,21393,2,0.866955,0.706587,2
1389,21398,1,0.616589,0.461643,2
1389,21398,2,0.959854,0.832552,2
1389,21400,1,0.873167,0.803937,2
1389,21400,2,0.928764,0.836041,2
1390,21405,1,0.904877,0.461098,2
1390,21405,2,0.767145,0.557542,2
1390,21418,1,0.891839,0.667751,2
1390,21418,2,0.752344,0.691156,2
1391,21425,1,0.872415,0.829013,2
1391,21425,2,0.585635,0.420681,2
1391,21426,1,1.0,0.968003,2
1391,21426,2,0.728566,0.583573,2
1391,21429,1,0.73371,0.948264,2
1391,21429,2,0.849034,0.372561,2
1392,21432,1,0.784755,0.755292,2
1392,21432,2,0.951845,0.95036,2
1392,21437,1,0.738134,0.62944,2
1392,21437,2,0.73403,0.568045,2
1393,21451,1,0.942807,0.882404,2
1393,21451,2,0.920284,0.898468,2
1393,21457,1,0.787063,0.764669,2
1393,21457,2,0.885181,0.703891,2
1394,21458,1,0.961429,0.817882,2
1394,21458,2,0.773898,0.688861,2
1394,21464,1,0.918914,0.876111,2
1394,21464,2,0.907725,0.82312,2
1394,21468,1,0.87319,0.700547,2
1394,21468,2,0.944878,0.746372,2
1394,21471,1,0.801845,0.577775,2
1394,21471,2,0.882219,0.819705,2
1394,21472,1,0.716177,0.570169,2
1394,21472,2,0.887405,0.826648,2
1394,21475,1,0.7629,0.765073,2
1394,21475,2,0.914176,0.678772,2
1394,21478,1,0.90601,0.770265,2
1394,21478,2,0.847804,0.69061,2
1395,21479,1,0.923761,0.70747,2
1395,21479,2,0.818439,0.81133,2
1395,21486,1,0.422154,0.381882,2
1395,21486,2,0.945589,0.846796,2
1396,21490,1,0.906209,0.809933,2
1396,21490,2,0.880956,0.711123,2
1396,21493,1,0.95986,0.831546,2
1396,21493,2,0.933485,0.820394,2
1396,21495,1,0.932774,0.72226,2
1396,21495,2,0.871951,0.756773,2
1396,21499,1,0.592738,0.509271,2
1396,21499,2,0.86868,0.584266,2
1396,21497,1,0.804663,0.972104,2
1396,21497,2,0.906338,0.760638,2
1396,21502,1,0.911216,0.772152,2
1396,21502,2,0.845076,0.664274,2
1398,21512,1,0.941382,0.670138,2
1398,21512,2,0.908682,0.872697,2
1397,21511,1,0.766543,0.725716,2
1397,21511,2,0.689929,0.797704,2
1399,21523,1,0.815112,0.515298,2
1399,21523,2,0.863617,0.493689,2
1398,21521,1,0.888938,0.86334,2
1398,21521,2,0.913196,0.905012,2
1399,21525,1,0.755161,0.53831,2
1399,21525,2,0.947647,0.542459,2
1400,21533,1,0.958527,0.880868,2
1400,21533,2,0.913793,0.824776,2
1400,21541,1,0.762731,0.679413,2
1400,21541,2,0.926266,0.790455,2
1402,21564,1,0.546392,0.520152,2
1402,21564,2,0.797072,0.679257,2
1402,21568,1,0.938241,0.664654,2
1402,21568,2,0.837058,0.776203,2
1403,21581,1,0.829385,0.350867,2
1403,21581,2,0.562761,0.101786,2
1403,21584,1,0.741478,0.591472,2
1403,21584,2,0.902174,0.861205,2
1404,21604,1,0.894233,0.832522,2
1404,21604,2,0.680286,0.664528,2
1404,21613,1,0.961468,0.951756,2
1404,21613,2,0.807652,0.642933,2
1405,21616,1,0.706012,0.605255,2
1405,21616,2,0.856566,0.797421,2
1405,21618,1,0.910957,0.803185,2
1405,21618,2,0.495903,0.475465,2
1405,21625,1,0.855928,0.841979,2
1405,21625,2,0.847185,0.788559,2
1405,21621,1,0.803436,0.608332,2
1405,21621,2,0.852792,0.7769,2
1405,21634,1,0.788663,0.633431,2
1405,21634,2,0.574383,0.753279,2
1406,21635,1,0.967746,0.568675,2
1406,21635,2,0.677118,0.5432,2
1406,21636,1,0.902344,0.796085,2
1406,21636,2,0.615336,0.241303,2
1406,21641,1,0.670399,0.8264,2
1406,21641,2,0.623627,0.528743,2
1406,21643,1,0.887235,0.762173,2
1406,21643,2,0.801735,0.656185,2
1406,21646,1,0.894347,0.967802,2
1406,21646,2,0.702183,0.558154,2
1406,21647,1,0.935329,0.596096,2
1406,21647,2,0.799648,0.767319,2
1406,21649,1,0.877284,0.844601,2
1406,21649,2,0.74291,0.649822,2
1406,21648,1,0.870279,0.836529,2
1406,21648,2,0.932894,0.892637,2
1406,21650,1,0.906977,0.866163,2
1406,21650,2,0.773195,0.668892,2
1407,21653,1,0.848351,0.790714,2
1407,21653,2,0.776429,0.685518,2
1407,21652,1,0.942114,0.813562,2
1407,21652,2,0.916394,0.726046,2
1407,21656,1,0.787309,0.734301,2
1407,21656,2,0.825447,0.775036,2
1407,21660,1,0.610643,0.492318,2
1407,21660,2,0.829648,0.649495,2
1407,21661,1,0.90711,0.88414,2
1407,21661,2,1.0,0.959449,2
1408,21662,1,0.981831,0.797396,2
1408,21662,2,0.889079,0.736823,2
1408,21668,1,0.772357,0.320068,2
1408,21668,2,0.774026,0.543657,2
1408,21679,1,0.930097,0.913518,2
1408,21679,2,0.995332,0.957858,2
1409,21682,1,0.861964,0.814798,2
1409,21682,2,0.614068,0.52637,2
1409,21684,1,0.875102,0.786791,2
1409,21684,2,0.535911,0.3962,2
1409,21685,1,0.884646,0.474879,2
1409,21685,2,0.763956,0.40391,2
1410,21696,1,0.815214,0.744943,2
1410,21696,2,0.920582,0.770118,2
1412,21718,1,0.329355,0.471927,2
1412,21718,2,0.945719,0.694511,2
1413,21731,1,0.860597,0.411358,2
1413,21731,2,0.556251,0.470486,2
1413,21732,1,0.503219,0.352063,2
1413,21732,2,0.936339,0.749013,2
1413,21733,1,0.848487,0.446297,2
1413,21733,2,0.92835,0.629569,2
1413,21735,1,0.928846,0.869785,2
1413,21735,2,0.913903,0.675723,2
1413,21741,1,0.964753,0.960858,2
1413,21741,2,0.987209,0.920834,2
1414,21744,1,0.83012,0.776178,2
1414,21744,2,0.929517,0.858748,2
1414,21747,1,0.995699,0.739971,2
1414,21747,2,0.925052,0.877728,2
1414,21750,1,0.973682,0.799925,2
1414,21750,2,0.918413,0.909573,2
1414,21753,1,0.921548,0.770185,2
1414,21753,2,0.734543,0.747205,2
1414,21756,1,0.817857,0.741075,2
1414,21756,2,0.549005,0.497054,2
1415,21763,1,0.641538,0.825498,2
1415,21763,2,0.915231,0.744452,2
1415,21764,1,0.764795,0.643673,2
1415,21764,2,0.948021,0.870535,2
1415,21774,1,0.869775,0.80686,2
1415,21774,2,0.811618,0.600565,2
1415,21776,1,0.958857,0.939234,2
1415,21776,2,0.922572,0.68491,2
1415,21779,1,0.955943,0.923132,2
1415,21779,2,0.912735,0.856426,2
1415,21782,1,0.956203,0.670067,2
1415,21782,2,0.946341,0.692448,2
1416,21792,1,0.893373,0.765915,2
1416,21792,2,0.845187,0.76188,2
1417,21797,1,0.864167,0.646714,2
1417,21797,2,0.834349,0.593297,2
1417,21799,1,0.782272,0.533971,2
1417,21799,2,0.835481,0.632005,2
1417,21803,1,0.619738,0.820554,2
1417,21803,2,0.878483,0.720798,2
1417,21804,1,0.941896,0.746438,2
1417,21804,2,0.966514,0.892568,2
1417,21806,1,0.800562,0.765123,2
1417,21806,2,0.857087,0.869535,2
1417,21812,1,0.874057,0.741313,2
1417,21812,2,0.794989,0.700093,2
1418,21814,1,0.817388,0.617859,2
1418,21814,2,0.804945,0.605319,2
1418,21819,1,0.927862,0.749302,2
1418,21819,2,0.920708,0.843457,2
1418,21818,1,0.869008,0.809168,2
1418,21818,2,0.820355,0.806901,2
1418,21820,1,0.93579,0.876679,2
1418,21820,2,0.536624,0.441248,2
1419,21832,1,0.833187,0.572145,2
1419,21832,2,0.872744,0.760122,2
1419,21834,1,0.80661,0.754836,2
1419,21834,2,0.907367,0.867013,2
1419,21836,1,0.972968,0.696499,2
1419,21836,2,0.978843,0.41008,2
1420,21840,1,0.784111,0.621144,2
1420,21840,2,0.930106,0.668409,2
1420,21839,1,1.0,0.971707,2
1420,21839,2,0.968261,0.922887,2
1419,21837,1,0.944367,0.496561,2
